,r,p,c,m,fraction_captured_total,serviceable_fraction,served_fraction,optimal_facilities,non_zero_flows,add_nodes_used,no_sited
0,70.0,10,2000,5,0.1631631243569463,0.5784667375555459,0.2820613766773045,"{'101': 0.0, '102': 0.0, '103': 0.0, '104': 0.0, '105': 0.0, '106': 0.0, '107': 0.0, '108': 0.0, '109': 0.0, '110': 0.0, '111': 0.0, '112': 0.0, '113': 0.0, '114': 0.0, '115': 0.0, '116': 0.0, '117': 0.0, '118': 0.0, '119': 0.0, '120': 0.0, '121': 0.0, '122': 2.0, '123': 0.0, '124': 0.0, '125': 0.0, '22637863': 0.0, '22638019': 0.0, '22638146': 0.0, '22638156': 0.0, '22638320': 0.0, '22638327': 0.0, '22638404': 0.0, '30984595': 0.0, '30986757': 0.0, '8860563': 0.0, '8860579': 0.0, '8860582': 0.0, '8860623': 0.0, '8860631': 0.0, '8860918': 0.0, '8861305': 0.0, '8861380': 0.0, '8861447': 0.0, '8861462': 0.0, '8861499': 0.0, '8861528': 0.0, '8861546': 0.0, '8861563': 0.0, '8861568': 0.0, '8861611': 0.0, '8861625': 0.0, '8861863': 0.0, '8862419': 0.0, '8862448': 0.0, '8862497': 0.0, '8862506': 0.0, '8862570': 0.0, '8862687': 0.0, '8862776': 1.0, '8862907': 0.0, '8862992': 0.0, '8863019': 0.0, '8863114': 0.0, '8863125': 0.0, '8863206': 0.0, '8863207': 0.0, '8863272': 1.0, '8863306': 2.0, '8863360': 0.0, '8863408': 0.0, '8863469': 0.0, '8863475': 0.0, '8863518': 0.0, '8863570': 0.0, '8863599': 0.0, '8863614': 0.0, '8863709': 0.0, '8863762': 0.0, '8863818': 0.0, '8863861': 0.0, '8863966': 0.0, '8864005': 0.0, '8864020': 0.0, '8864111': 0.0, '8864151': 0.0, '8864153': 0.0, '8864258': 0.0, '8864260': 0.0, '8864435': 0.0, '8864494': 0.0, '8864526': 0.0, '8864553': 0.0, '8864821': 0.0, '8864912': 0.0, '8864915': 0.0, '8864952': 0.0, '8864954': 0.0, '8865119': 0.0, '8865412': 0.0, '8865462': 0.0, '8865600': 0.0, '8865605': 0.0, '8865756': 0.0, '8865887': 2.0, '8865920': 0.0, '8865990': 0.0, '8866297': 0.0, '8866429': 0.0, '8866465': 0.0, '8866512': 0.0, '8866564': 0.0, '8866627': 0.0, '8866661': 0.0, '8866671': 0.0, '8866686': 1.0, '8866748': 0.0, '8866775': 0.0, '8866893': 0.0, '8867083': 0.0, '8867128': 0.0, '8867130': 0.0, '8867240': 0.0, '8867258': 0.0, '8867392': 1.0, '8867429': 0.0, '8867538': 0.0, '8867740': 0.0, '8867824': 0.0, '8868168': 0.0, '8868191': 0.0, '8868208': 0.0}","{('NLABL', 'NLRTM', 0): {'combinations': [['8863306']], 'flows': [1.0]}, ('NLALK', 'NLIJM', 0): {'combinations': [['8863272']], 'flows': [1.0]}, ('NLAMS', 'NLMOE', 3): {'combinations': [['8863272', '8866686', '8867392']], 'flows': [0.26892769880095013]}, ('NLAMS', 'NLMOE', 4): {'combinations': [['8866686', '8865887', '122']], 'flows': [1.0]}, ('NLAMS', 'NLNWG', 0): {'combinations': [['8865887', '8867392']], 'flows': [1.0]}, ('NLAMS', 'NLZWI', 3): {'combinations': [['8863272', '8866686', '8867392']], 'flows': [1.0]}, ('NLAMS', 'NLZWI', 4): {'combinations': [['8866686', '8865887', '122']], 'flows': [1.0]}, ('NLDOR', 'NLAMS', 3): {'combinations': [['8866686', '8867392', '8863272']], 'flows': [1.0]}, ('NLDOR', 'NLAMS', 4): {'combinations': [['8866686', '8865887', '122']], 'flows': [1.0]}, ('NLDOR', 'NLRTM', 0): {'combinations': [['8863306']], 'flows': [1.0]}, ('NLDOR', 'NLRTM', 1): {'combinations': [['8863306']], 'flows': [1.0]}, ('NLIJM', 'NLRTM', 3): {'combinations': [['8863272', '8863306', '8865887', '122']], 'flows': [1.0]}, ('NLNWG', 'NLRTM', 0): {'combinations': [['8867392', '8862776']], 'flows': [1.0]}, ('NLRTM', 'NLAMS', 1): {'combinations': [['8863272', '8863306', '8867392', '122'], ['8863272', '8867392', '8862776'], ['8863306', '8865887', '122']], 'flows': [0.007543329702854712, 0.45465913034839506, 0.22350067533585746]}, ('NLRTM', 'NLAMS', 2): {'combinations': [['8863306', '8865887', '122'], ['8865887', '122', '8862776']], 'flows': [0.8726772218280187, 0.12732277817198132]}, ('NLRTM', 'NLGRO', 0): {'combinations': [['8862776']], 'flows': [1.0]}, ('NLRTM', 'NLMOE', 0): {'combinations': [['8866686']], 'flows': [1.0]}, ('NLRTM', 'NLMOE', 1): {'combinations': [['8866686']], 'flows': [1.0]}, ('NLRTM', 'NLVLA', 0): {'combinations': [['8863306']], 'flows': [1.0]}, ('NLRTM', 'NLZWI', 0): {'combinations': [['8863306']], 'flows': [1.0]}, ('NLRTM', 'NLZWI', 1): {'combinations': [['8863306']], 'flows': [1.0]}, ('NLUTC', 'NLRTM', 0): {'combinations': [['8863306', '122'], ['8867392', '8862776']], 'flows': [0.1910113244076276, 0.039942121102596595]}, ('NLZAA', 'NLRTM', 1): {'combinations': [['8865887', '8867392', '8862776']], 'flows': [1.0]}, ('NLZAA', 'NLRTM', 2): {'combinations': [['8863306', '8865887', '122']], 'flows': [1.0]}}",3.0,10.0
1,70.0,20,2000,5,0.30011940793219355,0.5784667375555459,0.5188187815265268,"{'101': 0.0, '102': 0.0, '103': 0.0, '104': 0.0, '105': 0.0, '106': 0.0, '107': 0.0, '108': 0.0, '109': 0.0, '110': 0.0, '111': 0.0, '112': 0.0, '113': 0.0, '114': 0.0, '115': 0.0, '116': 0.0, '117': 0.0, '118': 0.0, '119': 0.0, '120': 0.0, '121': 0.0, '122': 3.0, '123': 0.0, '124': 0.0, '125': 0.0, '22637863': 0.0, '22638019': 0.0, '22638146': 0.0, '22638156': 0.0, '22638320': 0.0, '22638327': 0.0, '22638404': 0.0, '30984595': 1.0, '30986757': 0.0, '8860563': 0.0, '8860579': 0.0, '8860582': 0.0, '8860623': 0.0, '8860631': 0.0, '8860918': 0.0, '8861305': 0.0, '8861380': 0.0, '8861447': 0.0, '8861462': 0.0, '8861499': 0.0, '8861528': 0.0, '8861546': 0.0, '8861563': 0.0, '8861568': 0.0, '8861611': 0.0, '8861625': 0.0, '8861863': 0.0, '8862419': 0.0, '8862448': 0.0, '8862497': 0.0, '8862506': 0.0, '8862570': 0.0, '8862687': 0.0, '8862776': 1.0, '8862907': 0.0, '8862992': 0.0, '8863019': 0.0, '8863114': 0.0, '8863125': 0.0, '8863206': 0.0, '8863207': 0.0, '8863272': 1.0, '8863306': 3.0, '8863360': 1.0, '8863408': 0.0, '8863469': 0.0, '8863475': 0.0, '8863518': 0.0, '8863570': 0.0, '8863599': 0.0, '8863614': 0.0, '8863709': 0.0, '8863762': 0.0, '8863818': 1.0, '8863861': 0.0, '8863966': 0.0, '8864005': 0.0, '8864020': 0.0, '8864111': 1.0, '8864151': 0.0, '8864153': 0.0, '8864258': 1.0, '8864260': 0.0, '8864435': 0.0, '8864494': 0.0, '8864526': 0.0, '8864553': 0.0, '8864821': 0.0, '8864912': 0.0, '8864915': 0.0, '8864952': 0.0, '8864954': 0.0, '8865119': 0.0, '8865412': 0.0, '8865462': 0.0, '8865600': 0.0, '8865605': 0.0, '8865756': 0.0, '8865887': 3.0, '8865920': 0.0, '8865990': 0.0, '8866297': 0.0, '8866429': 0.0, '8866465': 0.0, '8866512': 0.0, '8866564': 0.0, '8866627': 0.0, '8866661': 0.0, '8866671': 0.0, '8866686': 1.0, '8866748': 0.0, '8866775': 0.0, '8866893': 0.0, '8867083': 0.0, '8867128': 0.0, '8867130': 1.0, '8867240': 0.0, '8867258': 0.0, '8867392': 1.0, '8867429': 0.0, '8867538': 0.0, '8867740': 0.0, '8867824': 1.0, '8868168': 0.0, '8868191': 0.0, '8868208': 0.0}","{('NLABL', 'NLRTM', 0): {'combinations': [['8866686']], 'flows': [1.0]}, ('NLALK', 'NLIJM', 0): {'combinations': [['8863272']], 'flows': [1.0]}, ('NLAMS', 'NLMOE', 0): {'combinations': [['8863272', '8866686', '8863360']], 'flows': [1.0]}, ('NLAMS', 'NLMOE', 1): {'combinations': [['8863272', '8867130', '8863360']], 'flows': [1.0]}, ('NLAMS', 'NLMOE', 3): {'combinations': [['8863272', '30984595', '8867392', '8862776']], 'flows': [1.0]}, ('NLAMS', 'NLMOE', 4): {'combinations': [['30984595', '8865887', '122', '8862776']], 'flows': [1.0]}, ('NLAMS', 'NLNWG', 0): {'combinations': [['8863272', '8867392']], 'flows': [1.0]}, ('NLAMS', 'NLZWI', 0): {'combinations': [['8863272', '8867130', '8863360']], 'flows': [1.0]}, ('NLAMS', 'NLZWI', 1): {'combinations': [['8863272', '8867130', '8863360']], 'flows': [1.0]}, ('NLAMS', 'NLZWI', 3): {'combinations': [['8866686', '8865887', '122']], 'flows': [1.0]}, ('NLAMS', 'NLZWI', 4): {'combinations': [['8865887', '122', '8867130']], 'flows': [1.0]}, ('NLBZM', 'NLRTM', 0): {'combinations': [['8864258', '8866686']], 'flows': [0.05627962413550573]}, ('NLBZM', 'NLRTM', 1): {'combinations': [['8864258', '8866686']], 'flows': [1.0]}, ('NLDOR', 'NLAMS', 0): {'combinations': [['8866686', '8863272', '8863360']], 'flows': [1.0]}, ('NLDOR', 'NLAMS', 1): {'combinations': [['8866686', '8863272', '8863360']], 'flows': [1.0]}, ('NLDOR', 'NLAMS', 3): {'combinations': [['8866686', '8865887', '122']], 'flows': [1.0]}, ('NLDOR', 'NLAMS', 4): {'combinations': [['8865887', '122', '8867130']], 'flows': [1.0]}, ('NLDOR', 'NLRTM', 0): {'combinations': [['8866686']], 'flows': [1.0]}, ('NLDOR', 'NLRTM', 1): {'combinations': [['8866686']], 'flows': [1.0]}, ('NLDOR', 'NLVLI', 0): {'combinations': [['8864258', '8867824', '8864111', '8867130']], 'flows': [1.0]}, ('NLGTB', 'NLAMS', 1): {'combinations': [['8863272', '8863360', '8867130']], 'flows': [1.0]}, ('NLGTB', 'NLAMS', 3): {'combinations': [['8865887', '122', '8867130']], 'flows': [1.0]}, ('NLIJM', 'NLMOE', 1): {'combinations': [['8863272', '8867130', '8863360']], 'flows': [1.0]}, ('NLIJM', 'NLMOE', 4): {'combinations': [['8863272', '8865887', '122', '8867130']], 'flows': [1.0]}, ('NLIJM', 'NLRTM', 1): {'combinations': [['8863272', '8863306', '8863360']], 'flows': [1.0]}, ('NLIJM', 'NLRTM', 3): {'combinations': [['8863272', '8863306', '8865887', '122']], 'flows': [1.0]}, ('NLMOE', 'NLAPN', 1): {'combinations': [['8866686', '8863360']], 'flows': [1.0]}, ('NLMOE', 'NLOOS', 0): {'combinations': [['30984595', '8863818']], 'flows': [1.0]}, ('NLMOE', 'NLSLU', 0): {'combinations': [['8864258', '30984595', '8867824']], 'flows': [1.0]}, ('NLMOE', 'NLSLU', 1): {'combinations': [['8864258', '30984595', '8867824']], 'flows': [1.0]}, ('NLMOE', 'NLTNZ', 0): {'combinations': [['8864258', '30984595', '8867824']], 'flows': [1.0]}, ('NLMOE', 'NLVLI', 0): {'combinations': [['8864258', '30984595', '8867824', '8864111']], 'flows': [1.0]}, ('NLNWG', 'NLRTM', 0): {'combinations': [['8863306', '122']], 'flows': [1.0]}, ('NLOOS', 'NLTLB', 0): {'combinations': [['8863818']], 'flows': [1.0]}, ('NLRTM', 'NLAMS', 0): {'combinations': [['8863272', '8863306', '8863360']], 'flows': [1.0]}, ('NLRTM', 'NLAMS', 1): {'combinations': [['8863272', '8863306', '8867392', '122'], ['8863272', '8867392', '8862776'], ['8863306', '8865887', '122'], ['8865887', '122', '8862776']], 'flows': [0.20515963573408955, 0.263450166320374, 0.4287064151739712, 0.10268378277156523]}, ('NLRTM', 'NLAMS', 2): {'combinations': [['8863306', '8865887', '122']], 'flows': [1.0]}, ('NLRTM', 'NLAPN', 0): {'combinations': [['8863306', '8863360']], 'flows': [1.0]}, ('NLRTM', 'NLGRO', 0): {'combinations': [['8862776']], 'flows': [0.6171334060278799]}, ('NLRTM', 'NLGTB', 1): {'combinations': [['8867130']], 'flows': [0.9687989585611225]}, ('NLRTM', 'NLLAV', 0): {'combinations': [['8863306', '8865887', '8863360']], 'flows': [1.0]}, ('NLRTM', 'NLMOE', 0): {'combinations': [['30984595', '8863306']], 'flows': [1.0]}, ('NLRTM', 'NLMOE', 1): {'combinations': [['30984595', '8863306']], 'flows': [1.0]}, ('NLRTM', 'NLNGV', 0): {'combinations': [['8863306', '8865887', '8863360']], 'flows': [1.0]}, ('NLRTM', 'NLOOS', 1): {'combinations': [['8866686', '8863818']], 'flows': [1.0]}, ('NLRTM', 'NLSLU', 0): {'combinations': [['8866686', '8867824', '8864258']], 'flows': [1.0]}, ('NLRTM', 'NLTNZ', 0): {'combinations': [['8866686', '8867824', '8864258']], 'flows': [0.1635233930060145]}, ('NLRTM', 'NLVLI', 0): {'combinations': [['8864258', '8867824', '8864111', '8867130']], 'flows': [1.0]}, ('NLRTM', 'NLZWI', 0): {'combinations': [['8866686']], 'flows': [1.0]}, ('NLRTM', 'NLZWI', 1): {'combinations': [['8866686']], 'flows': [5.813326471958643e-14]}, ('NLSLU', 'NLVLI', 0): {'combinations': [['8864111']], 'flows': [1.0]}, ('NLTLB', 'NLMOE', 0): {'combinations': [['30984595', '8863818']], 'flows': [1.0]}, ('NLTLB', 'NLRTM', 0): {'combinations': [['8866686', '8863818']], 'flows': [1.0]}, ('NLTLB', 'NLRTM', 1): {'combinations': [['8863818', '8867130'], ['8866686', '8863818']], 'flows': [0.2755878547269669, 0.7244121452730331]}, ('NLTNZ', 'NLVLI', 0): {'combinations': [['8864111']], 'flows': [1.0]}, ('NLUTC', 'NLRTM', 0): {'combinations': [['122', '8862776'], ['8867392', '8862776']], 'flows': [0.46813297121180936, 0.5318670287881906]}, ('NLVLI', 'NLABL', 0): {'combinations': [['8864111', '8867824', '8867130', '8864258']], 'flows': [1.0]}, ('NLVLI', 'NLHAN', 0): {'combinations': [['8864111', '8867824']], 'flows': [1.0]}, ('NLWKD', 'NLAMS', 1): {'combinations': [['8866686', '8865887', '8867392']], 'flows': [1.0]}, ('NLZAA', 'NLRTM', 0): {'combinations': [['8863272', '8863306', '8863360']], 'flows': [1.0]}, ('NLZAA', 'NLRTM', 1): {'combinations': [['8863306', '8865887', '122']], 'flows': [1.0]}, ('NLZAA', 'NLRTM', 2): {'combinations': [['8863306', '8865887', '122']], 'flows': [1.0]}}",4.0,20.0
2,70.0,30,2000,5,0.4000603460346527,0.5784667375555459,0.6915874674578637,"{'101': 0.0, '102': 0.0, '103': 0.0, '104': 0.0, '105': 0.0, '106': 0.0, '107': 0.0, '108': 0.0, '109': 0.0, '110': 0.0, '111': 0.0, '112': 0.0, '113': 0.0, '114': 0.0, '115': 0.0, '116': 0.0, '117': 0.0, '118': 0.0, '119': 0.0, '120': 0.0, '121': 0.0, '122': 2.0, '123': 0.0, '124': 0.0, '125': 0.0, '22637863': 0.0, '22638019': 0.0, '22638146': 0.0, '22638156': 0.0, '22638320': 0.0, '22638327': 1.0, '22638404': 0.0, '30984595': 1.0, '30986757': 0.0, '8860563': 0.0, '8860579': 0.0, '8860582': 0.0, '8860623': 0.0, '8860631': 1.0, '8860918': 0.0, '8861305': 0.0, '8861380': 0.0, '8861447': 0.0, '8861462': 0.0, '8861499': 1.0, '8861528': 0.0, '8861546': 0.0, '8861563': 0.0, '8861568': 0.0, '8861611': 0.0, '8861625': 0.0, '8861863': 0.0, '8862419': 0.0, '8862448': 0.0, '8862497': 0.0, '8862506': 0.0, '8862570': 0.0, '8862687': 0.0, '8862776': 2.0, '8862907': 0.0, '8862992': 0.0, '8863019': 0.0, '8863114': 0.0, '8863125': 1.0, '8863206': 0.0, '8863207': 0.0, '8863272': 2.0, '8863306': 3.0, '8863360': 1.0, '8863408': 0.0, '8863469': 0.0, '8863475': 0.0, '8863518': 0.0, '8863570': 0.0, '8863599': 0.0, '8863614': 0.0, '8863709': 0.0, '8863762': 0.0, '8863818': 1.0, '8863861': 0.0, '8863966': 0.0, '8864005': 0.0, '8864020': 0.0, '8864111': 1.0, '8864151': 1.0, '8864153': 0.0, '8864258': 1.0, '8864260': 0.0, '8864435': 0.0, '8864494': 0.0, '8864526': 0.0, '8864553': 0.0, '8864821': 0.0, '8864912': 0.0, '8864915': 0.0, '8864952': 0.0, '8864954': 0.0, '8865119': 1.0, '8865412': 1.0, '8865462': 0.0, '8865600': 0.0, '8865605': 0.0, '8865756': 0.0, '8865887': 3.0, '8865920': 0.0, '8865990': 0.0, '8866297': 0.0, '8866429': 0.0, '8866465': 0.0, '8866512': 0.0, '8866564': 0.0, '8866627': 0.0, '8866661': 0.0, '8866671': 0.0, '8866686': 1.0, '8866748': 0.0, '8866775': 0.0, '8866893': 0.0, '8867083': 0.0, '8867128': 0.0, '8867130': 1.0, '8867240': 0.0, '8867258': 0.0, '8867392': 2.0, '8867429': 0.0, '8867538': 0.0, '8867740': 0.0, '8867824': 1.0, '8868168': 0.0, '8868191': 1.0, '8868208': 0.0}","{('NLABL', 'NLRTM', 0): {'combinations': [['8863306']], 'flows': [1.0]}, ('NLALK', 'NLIJM', 0): {'combinations': [['8863272']], 'flows': [1.0]}, ('NLAMS', 'NLMOE', 0): {'combinations': [['8863272', '8867130', '8863360']], 'flows': [1.0]}, ('NLAMS', 'NLMOE', 1): {'combinations': [['8863272', '8866686', '8863360']], 'flows': [1.0]}, ('NLAMS', 'NLMOE', 2): {'combinations': [['30984595', '8864151', '8865887']], 'flows': [1.0]}, ('NLAMS', 'NLMOE', 3): {'combinations': [['30984595', '8865887', '8867392', '8862776']], 'flows': [1.0]}, ('NLAMS', 'NLMOE', 4): {'combinations': [['30984595', '8865887', '122', '8862776']], 'flows': [1.0]}, ('NLAMS', 'NLNWG', 0): {'combinations': [['8863272', '8867392']], 'flows': [1.0]}, ('NLAMS', 'NLOSS', 0): {'combinations': [['8860631', '8865119', '8865887']], 'flows': [1.0]}, ('NLAMS', 'NLTIE', 0): {'combinations': [['8860631', '8865887']], 'flows': [1.0]}, ('NLAMS', 'NLWGW', 0): {'combinations': [['8860631', '8865887']], 'flows': [1.0]}, ('NLAMS', 'NLWGW', 1): {'combinations': [['8860631', '8865887']], 'flows': [1.0]}, ('NLAMS', 'NLZWI', 0): {'combinations': [['8863272', '8866686', '8863360']], 'flows': [1.0]}, ('NLAMS', 'NLZWI', 1): {'combinations': [['8863272', '8866686', '8863360']], 'flows': [1.0]}, ('NLAMS', 'NLZWI', 2): {'combinations': [['8864151', '8865887', '8867130']], 'flows': [1.0]}, ('NLAMS', 'NLZWI', 3): {'combinations': [['8865887', '122', '8867130']], 'flows': [1.0]}, ('NLAMS', 'NLZWI', 4): {'combinations': [['8865887', '122', '8867130']], 'flows': [1.0]}, ('NLBZM', 'NLRTM', 0): {'combinations': [['8864258', '8866686']], 'flows': [0.1191199937368749]}, ('NLDOR', 'NLAMS', 0): {'combinations': [['8863272', '8863360', '8867130']], 'flows': [1.0]}, ('NLDOR', 'NLAMS', 1): {'combinations': [['8863272', '8863360', '8867130']], 'flows': [1.0]}, ('NLDOR', 'NLAMS', 2): {'combinations': [['8865887', '8864151', '8867130']], 'flows': [1.0]}, ('NLDOR', 'NLAMS', 3): {'combinations': [['8863272', '8862776', '8867392', '8867130']], 'flows': [1.0]}, ('NLDOR', 'NLAMS', 4): {'combinations': [['8865887', '122', '8867130']], 'flows': [1.0]}, ('NLDOR', 'NLRTM', 0): {'combinations': [['8863306']], 'flows': [1.0]}, ('NLDOR', 'NLRTM', 1): {'combinations': [['8863306']], 'flows': [1.0]}, ('NLDOR', 'NLVLI', 0): {'combinations': [['8864258', '8867824', '8864111', '8867130']], 'flows': [1.0]}, ('NLDRO', 'NLKAM', 0): {'combinations': [['8868191']], 'flows': [1.0]}, ('NLDST', 'NLAMS', 0): {'combinations': [['8860631', '8865887']], 'flows': [1.0]}, ('NLDST', 'NLAMS', 1): {'combinations': [['8860631', '8865887']], 'flows': [1.0]}, ('NLGOR', 'NLRTM', 0): {'combinations': [['8863306', '8864151']], 'flows': [1.0]}, ('NLGTB', 'NLAMS', 1): {'combinations': [['8863272', '8863360', '8867130']], 'flows': [1.0]}, ('NLGTB', 'NLAMS', 3): {'combinations': [['8862776', '8865887', '8867392', '8867130']], 'flows': [1.0]}, ('NLIJM', 'NLMOE', 1): {'combinations': [['8863272', '8867130', '8863360']], 'flows': [1.0]}, ('NLIJM', 'NLMOE', 2): {'combinations': [['8863272', '30984595', '8864151', '8865887']], 'flows': [1.0]}, ('NLIJM', 'NLMOE', 4): {'combinations': [['8863272', '8866686', '8865887', '122']], 'flows': [1.0]}, ('NLIJM', 'NLRTM', 1): {'combinations': [['8863272', '8863306', '8863360']], 'flows': [1.0]}, ('NLIJM', 'NLRTM', 3): {'combinations': [['8863272', '8865887', '122', '8862776']], 'flows': [1.0]}, ('NLKAM', 'NLAMS', 0): {'combinations': [['8863272', '8861499', '8868191']], 'flows': [1.0]}, ('NLLEY', 'NLAMS', 0): {'combinations': [['8863272', '8861499']], 'flows': [1.0]}, ('NLLMR', 'NLAMS', 0): {'combinations': [['8863272', '8861499', '8863125']], 'flows': [1.0]}, ('NLMOE', 'NLAPN', 1): {'combinations': [['8866686', '8863360']], 'flows': [1.0]}, ('NLMOE', 'NLOOS', 0): {'combinations': [['30984595', '8863818']], 'flows': [1.0]}, ('NLMOE', 'NLSLU', 0): {'combinations': [['8864258', '30984595', '8867824']], 'flows': [1.0]}, ('NLMOE', 'NLSLU', 1): {'combinations': [['8864258', '30984595', '8867824']], 'flows': [1.0]}, ('NLMOE', 'NLTNZ', 0): {'combinations': [['8864258', '30984595', '8867824']], 'flows': [1.0]}, ('NLMOE', 'NLVLI', 0): {'combinations': [['8864258', '30984595', '8867824', '8864111']], 'flows': [1.0]}, ('NLNIJ', 'NLABL', 0): {'combinations': [['8865412', '8866686', '8864151', '22638327']], 'flows': [1.0]}, ('NLNIJ', 'NLAMS', 0): {'combinations': [['8860631', '8865887', '22638327']], 'flows': [1.0]}, ('NLNIJ', 'NLDRU', 0): {'combinations': [['22638327', '8865412']], 'flows': [1.0]}, ('NLNIJ', 'NLPER', 0): {'combinations': [['8865412', '8866686', '8864151', '22638327']], 'flows': [1.0]}, ('NLNWG', 'NLRTM', 0): {'combinations': [['122', '8862776']], 'flows': [1.0]}, ('NLOOS', 'NLTLB', 0): {'combinations': [['8863818']], 'flows': [1.0]}, ('NLOSS', 'NLRTM', 0): {'combinations': [['8864151', '8865119', '8863306']], 'flows': [1.0]}, ('NLRTM', 'NLAMS', 0): {'combinations': [['8863272', '8863306', '8863360']], 'flows': [1.0]}, ('NLRTM', 'NLAMS', 1): {'combinations': [['8863272', '8863306', '8867392', '122'], ['8863272', '8867392', '8862776'], ['8863306', '8865887', '122'], ['8865887', '122', '8862776'], ['8865887', '8867392', '8862776']], 'flows': [0.1546116391562463, 0.46032796610139376, 0.03755858718838362, 0.02913090506394136, 0.3183709024900352]}, ('NLRTM', 'NLAMS', 2): {'combinations': [['8863306', '8865887', '122']], 'flows': [1.0]}, ('NLRTM', 'NLAPN', 0): {'combinations': [['8863306', '8863360']], 'flows': [1.0]}, ('NLRTM', 'NLGRO', 0): {'combinations': [['8862776']], 'flows': [1.0]}, ('NLRTM', 'NLGTB', 1): {'combinations': [['8867130']], 'flows': [1.0]}, ('NLRTM', 'NLLAV', 0): {'combinations': [['8863306', '8865887', '8863360']], 'flows': [1.0]}, ('NLRTM', 'NLMOE', 0): {'combinations': [['30984595', '8863306']], 'flows': [1.0]}, ('NLRTM', 'NLMOE', 1): {'combinations': [['30984595', '8863306']], 'flows': [1.0]}, ('NLRTM', 'NLNGV', 0): {'combinations': [['8863306', '8865887', '8863360']], 'flows': [1.0]}, ('NLRTM', 'NLNIJ', 0): {'combinations': [['8865412', '8863306', '8864151', '22638327']], 'flows': [1.0]}, ('NLRTM', 'NLOOS', 1): {'combinations': [['8866686', '8863818']], 'flows': [1.0]}, ('NLRTM', 'NLSLU', 0): {'combinations': [['8864258', '8867824', '8867130']], 'flows': [1.0]}, ('NLRTM', 'NLSLU', 1): {'combinations': [['8864258', '8867824', '8867130']], 'flows': [1.0]}, ('NLRTM', 'NLTNZ', 0): {'combinations': [['8866686', '8867824', '8864258']], 'flows': [0.06867166713377505]}, ('NLRTM', 'NLVLA', 0): {'combinations': [['8863306']], 'flows': [1.0]}, ('NLRTM', 'NLVLI', 0): {'combinations': [['8864258', '8867824', '8864111', '8867130'], ['8866686', '8867824', '8864111', '8864258']], 'flows': [0.7821947506916965, 0.21780524930830347]}, ('NLRTM', 'NLZWI', 0): {'combinations': [['8863306'], ['8866686']], 'flows': [0.27236332222790005, 0.7276366777721]}, ('NLRTM', 'NLZWI', 1): {'combinations': [['8863306']], 'flows': [1.0]}, ('NLSLU', 'NLVLI', 0): {'combinations': [['8864111']], 'flows': [1.0]}, ('NLTLB', 'NLMOE', 0): {'combinations': [['30984595', '8863818']], 'flows': [1.0]}, ('NLTLB', 'NLRTM', 0): {'combinations': [['8866686', '8863818']], 'flows': [1.0]}, ('NLTLB', 'NLRTM', 1): {'combinations': [['8866686', '8863818']], 'flows': [1.0]}, ('NLTNZ', 'NLHAN', 0): {'combinations': [['8867824']], 'flows': [1.05733168303364e-14]}, ('NLTNZ', 'NLVLI', 0): {'combinations': [['8864111']], 'flows': [1.0]}, ('NLUTC', 'NLRTM', 0): {'combinations': [['8867392', '8862776']], 'flows': [1.0]}, ('NLUTC', 'NLTIE', 0): {'combinations': [['8860631']], 'flows': [1.0]}, ('NLVLI', 'NLABL', 0): {'combinations': [['8864111', '8867824', '8867130', '8864258']], 'flows': [1.0]}, ('NLVLI', 'NLHAN', 0): {'combinations': [['8864111', '8867824']], 'flows': [1.0]}, ('NLWGW', 'NLRTM', 0): {'combinations': [['8865412', '8866686', '8864151']], 'flows': [1.0]}, ('NLWGW', 'NLRTM', 1): {'combinations': [['8865412', '8866686', '8864151']], 'flows': [1.0]}, ('NLWKD', 'NLAMS', 0): {'combinations': [['8865887', '8864151']], 'flows': [1.0]}, ('NLWKD', 'NLAMS', 1): {'combinations': [['8866686', '8867392', '8863272']], 'flows': [1.0]}, ('NLWSP', 'NLLEY', 0): {'combinations': [['8861499', '8865887']], 'flows': [1.0]}, ('NLZAA', 'NLRTM', 0): {'combinations': [['8863272', '8863306', '8863360']], 'flows': [1.0]}, ('NLZAA', 'NLRTM', 1): {'combinations': [['8863272', '8863306', '8867392', '122']], 'flows': [1.0]}, ('NLZAA', 'NLRTM', 2): {'combinations': [['8863306', '8865887', '122']], 'flows': [1.0]}, ('NLZWO', 'NLAMS', 0): {'combinations': [['8863272', '8861499', '8868191']], 'flows': [1.0]}}",8.0,30.0
