,id,source,target,length_m,X,Y,name,charging_stations,model_type
79,10079,8865631,8861996,1862.9807402706147,5.4530320032387145,51.8862988523893,"('8865631', '8861996')",,link
80,10080,22637863,8860623,92.32237863656498,6.154291710597015,51.39348838186455,"('22637863', '8860623')",,link
81,10081,8866306,8862048,36662.24959550639,4.639278570638085,52.326436927692455,"('8866306', '8862048')",,link
82,10082,8867538,8865214,10239.160629660068,4.657341907078595,51.991735802458244,"('8867538', '8865214')",,link
83,10083,8867538,8867374,12269.485852538608,4.603853453353435,51.94152349997615,"('8867538', '8867374')",,link
84,10084,8867785,8867824,37924.359707178024,3.85099688035047,51.42880775349555,"('8867785', '8867824')",,link
85,10085,8867785,8863891,7937.402030021543,3.723411904788475,51.3934572588435,"('8867785', '8863891')",,link
86,10086,8865214,8863360,13850.69353111389,4.67914334913704,52.06685297483095,"('8865214', '8863360')",,link
87,10087,8867824,8865869,1085.0151905623702,4.0031481279525405,51.4369080963546,"('8867824', '8865869')",,link
88,10088,8867824,8862858,23899.461668617103,3.909086966545315,51.39240645839925,"('8867824', '8862858')",,link
89,10089,8866893,8868359,1040.4249099070125,4.83966123125269,51.713240598008355,"('8866893', '8868359')",,link
90,10090,8864825,8860623,31092.798676726386,6.071391853245094,51.310719113021946,"('8864825', '8860623')",,link
91,10091,8864825,8864929,10568.213167819993,5.951412510807675,51.198567415685844,"('8864825', '8864929')",,link
92,10092,8864825,8862448,3176.1169859780193,5.985272076034585,51.21570904184895,"('8864825', '8862448')",,link
93,10093,8863019,8867910,690.3248762319221,4.975721405148805,51.83494896182645,"('8863019', '8867910')",,link
94,10094,8864737,8863665,22452.089676754964,4.526648808502886,51.818369406246006,"('8864737', '8863665')",,link
95,10095,22638029,8864151,7912.84914572579,4.926702101460325,51.8220913919246,"('22638029', '8864151')",,link
96,10096,22638029,8867986,24037.539243228617,4.78393482910083,51.8201126360464,"('22638029', '8867986')",,link
97,10097,8861625,8861372,2495.7033194149653,4.76100284009991,52.62723566526335,"('8861625', '8861372')",,link
98,10098,8861625,8865644,43695.14134824555,4.769609251925935,52.78905411545735,"('8861625', '8865644')",,link
99,10099,8863665,8867130,937.1240733357351,4.62243925530863,51.7959365864765,"('8863665', '8867130')",,link
100,10100,8861863,8865817,4279.454749882435,4.603268309901835,52.46733176109735,"('8861863', '8865817')",,link
101,10101,22638404,8860920,17405.0201831585,5.60626727496069,51.8043525637273,"('22638404', '8860920')",,link
102,10102,22638404,8865600,22323.297714000786,5.770299835624151,51.77522891623675,"('22638404', '8865600')",,link
103,10103,8861158,8861716,1121.2774810409767,4.314977073856725,51.894817705440445,"('8861158', '8861716')",,link
104,10104,8861158,8863475,3407.5075506013595,4.297166693897999,51.88991138802715,"('8861158', '8863475')",,link
105,10105,8862858,8863105,665.1158085561353,3.81676705330237,51.34647877680645,"('8862858', '8863105')",,link
106,10106,8862858,8867489,3317.5322882847117,3.822197680812565,51.3328678837737,"('8862858', '8867489')",,link
107,10107,8863105,8863891,8196.865759687154,3.7785163367817898,51.35669641662195,"('8863105', '8863891')",,link
108,10108,8863105,8863755,766.6858464489444,3.8124323446994097,51.3430022837332,"('8863105', '8863755')",,link
109,10109,8867600,30986055,8380.518917153964,5.36523098058491,53.1834194972206,"('8867600', '30986055')",,link
110,10110,8863796,8866747,1562.5440565588387,4.894547929894944,52.389459826698904,"('8863796', '8866747')",,link
111,10111,8863796,8862592,1460.6439182086408,4.90428366444431,52.3815368789814,"('8863796', '8862592')",,link
112,10112,8863796,8865186,2125.464097906425,4.8913661710525655,52.38594780549665,"('8863796', '8865186')",,link
113,10113,8862292,8866388,7460.086858748054,4.442274229472795,51.9192952817415,"('8862292', '8866388')",,link
114,10114,8864005,8864076,6879.51793322567,5.22470698731073,52.42280843408605,"('8864005', '8864076')",,link
115,10115,8864020,8864837,606.2860549203193,5.02213195480567,52.275697177702746,"('8864020', '8864837')",,link
116,10116,8863710,8864009,2629.8158073469385,4.49528962036419,51.91295196401795,"('8863710', '8864009')",,link
117,10117,8863710,8866388,2130.4126642699316,4.47613880740085,51.9043874753838,"('8863710', '8866388')",,link
118,10118,8863710,8863306,2075.649596554211,4.492396057102985,51.9133661950382,"('8863710', '8863306')",,link
119,10119,8865186,8866747,1071.695130157798,4.88771329916137,52.39188134890775,"('8865186', '8866747')",,link
120,10120,8863206,8861716,4985.745660838811,4.34226285535736,51.89693226794344,"('8863206', '8861716')",,link
121,10121,8867489,8861462,4925.477692048235,3.8326072109745652,51.29834006989215,"('8867489', '8861462')",,link
122,10122,8867489,8863755,2824.9912757553275,3.817862972209605,51.32939139070045,"('8867489', '8863755')",,link
123,10123,8864009,8863306,651.3288639667403,4.503066163684995,51.91768524328735,"('8864009', '8863306')",,link
124,10124,8864009,8863742,6345.434042802259,4.529788330107969,51.91155238987895,"('8864009', '8863742')",,link
125,10125,8861380,8867083,7626.719045946325,4.2267684049016,51.48896649119226,"('8861380', '8867083')",,link
126,10126,8861380,8865869,54207.89577528922,4.11843914555401,51.445797619042054,"('8861380', '8865869')",,link
127,10127,8863656,8863272,3147.743549842997,4.826482561752311,52.4199541296512,"('8863656', '8863272')",,link
128,10128,8863656,8862048,10124.479187427632,4.766976812975255,52.42769678553345,"('8863656', '8862048')",,link
129,10129,8861528,8863891,20727.387990750554,3.654935074468515,51.38315549476485,"('8861528', '8863891')",,link
130,10130,8866095,8860631,26901.63642071443,5.2256224456477,52.000002946590854,"('8866095', '8860631')",,link
131,10131,8863469,8863755,633.7723030695171,3.81363581900077,51.33860886074935,"('8863469', '8863755')",,link
132,10132,8861687,8865600,15165.06598797255,5.845764512477936,51.811951421440504,"('8861687', '8865600')",,link
133,10133,8864384,8867515,12312.66212513234,5.00486290431778,52.3839931686271,"('8864384', '8867515')",,link
134,10134,8864384,8862592,4659.573897961478,4.931344231914215,52.3807439966954,"('8864384', '8862592')",,link
135,10135,8866747,8863272,6263.787724277327,4.865744874903985,52.40675266599365,"('8866747', '8863272')",,link
136,10136,8865600,8864553,15752.141728287595,5.91390123800074,51.72019090108545,"('8865600', '8864553')",,link
137,10137,8861698,8863630,18595.65387848237,4.74282857956723,51.71637571656976,"('8861698', '8863630')",,link
138,10138,8862570,8860920,3637.045729955795,5.53976921305347,51.80363090994625,"('8862570', '8860920')",,link
139,10139,8861305,8867148,15767.351668360145,5.7260744492327955,50.917245801822745,"('8861305', '8867148')",,link
140,10140,8867910,8864151,1655.7769099938287,4.96715494547205,51.829730875143795,"('8867910', '8864151')",,link
141,10141,8864319,8864929,2072.412143806971,5.9057877963538346,51.16668174522725,"('8864319', '8864929')",,link
142,10142,8863630,8868359,1034.8561856146985,4.83037221964422,51.711996879831204,"('8863630', '8868359')",,link
143,10143,8863742,8867374,2757.739737089771,4.56520353216928,51.9100315058256,"('8863742', '8867374')",,link
144,10144,8867148,22638156,87.29410845238024,5.754916964266135,50.9735853004934,"('8867148', '22638156')",,link
145,10145,8867515,8864076,17969.095075944228,5.13360208700081,52.41416500713965,"('8867515', '8864076')",,link
146,10146,8863272,8861372,31379.45313872912,4.80487355013038,52.519916464388245,"('8863272', '8861372')",,link
147,10147,8864929,8862448,9622.681015805589,5.948493482352459,51.186615680071,"('8864929', '8862448')",,link
148,10148,,,,6.79588204172812,52.2470459268307,8864153,1.0,harbour_with_charging
149,10149,,,,6.944693261992941,53.3247348479598,8868065,0.0,intermediate_node
150,10150,,,,5.466826260107919,52.4658222120622,8864526,0.0,intermediate_node
151,10151,,,,5.80283033697636,51.045603089014,8868208,1.0,harbour_with_charging
152,10152,,,,5.85424257072345,51.8527570160366,8863354,0.0,intermediate_node
153,10153,,,,6.07872979406883,51.5472296008736,8863114,0.0,intermediate_node
154,10154,,,,4.91567666684563,52.34141645280639,8867046,0.0,intermediate_node
155,10155,,,,4.41004897950466,51.89992066272399,8861986,0.0,intermediate_node
156,10156,,,,4.57230998083105,51.6925587903232,30984595,1.0,harbour_with_charging
157,10157,,,,6.07880731569133,51.5466054128845,22638019,1.0,harbour_with_charging
158,10158,,,,5.0941185447169,52.3601290892,8867829,0.0,intermediate_node
159,10159,,,,4.84606130900947,51.6515603182112,8863818,1.0,harbour_with_charging
160,10160,,,,5.05420818485371,51.7119679044774,8862907,0.0,intermediate_node
161,10161,,,,4.66228547457242,52.4611203483039,8861752,0.0,intermediate_node
162,10162,,,,5.53846550757202,51.8972363454459,8865412,1.0,harbour_with_charging
163,10163,,,,4.59282700613227,52.4714881044083,8862497,1.0,harbour_with_charging
164,10164,,,,5.887214181242551,51.1541600964871,8861292,0.0,intermediate_node
165,10165,,,,5.44348837210988,51.885705379838,22638146,1.0,harbour_with_charging
166,10166,,,,4.62984445555747,51.87608380888721,8866686,0.0,harbour
167,10167,,,,5.091495994075,52.00189408288569,8861231,0.0,intermediate_node
168,10168,,,,5.714970156326241,52.5390675269825,8867258,1.0,harbour_with_charging
169,10169,,,,5.11686640686609,52.0690861380017,8867240,1.0,harbour_with_charging
170,10170,,,,5.02106159244081,52.3043016686097,8865887,0.0,intermediate_node
171,10171,,,,5.10601233691986,52.0486846684556,8865846,0.0,intermediate_node
172,10172,,,,4.62027890340498,51.7141693854831,8860725,0.0,intermediate_node
173,10173,,,,4.64443424053739,52.2207211246058,8862716,0.0,intermediate_node
174,10174,,,,5.52584965986975,52.5341764747345,8863709,1.0,harbour_with_charging
175,10175,,,,4.78635008378718,51.91878398380171,8862776,1.0,harbour_with_charging
176,10176,,,,4.58053621300989,51.9021726082404,8867500,0.0,intermediate_node
177,10177,,,,4.77200235947372,52.95743141987689,8861568,1.0,harbour_with_charging
178,10178,,,,4.65915343872601,51.8507497719035,8863048,0.0,intermediate_node
179,10179,,,,5.35274200551835,51.95581690462209,8862340,0.0,intermediate_node
180,10180,,,,4.33350300310146,51.866917854826305,8865803,0.0,intermediate_node
181,10181,,,,5.42227204182425,53.1795510946011,8865756,1.0,harbour_with_charging
182,10182,,,,5.88963994342825,51.1537721105376,8863599,0.0,harbour
183,10183,,,,5.76590004534792,52.58385369968719,8867901,0.0,intermediate_node
184,10184,,,,5.09743016581274,52.0119561401743,8867392,1.0,harbour_with_charging
185,10185,,,,4.67101674887067,51.8220855012847,8863131,0.0,intermediate_node
186,10186,,,,4.81931685847648,52.405443984187706,8866429,1.0,harbour_with_charging
187,10187,,,,5.89051453219736,52.5722464610104,8868191,0.0,harbour
188,10188,,,,6.65023968871591,52.2389582753763,8860579,0.0,intermediate_node
189,10189,,,,5.36196740226477,51.952089140817,8862202,0.0,intermediate_node
190,10190,,,,3.6686865135070996,51.4390721874278,8862614,0.0,intermediate_node
191,10191,,,,5.14516849598416,53.3225606820166,8861447,0.0,intermediate_node
192,10192,,,,5.07757538440218,52.09654700441771,8860732,0.0,intermediate_node
193,10193,,,,4.54022222896137,52.2013072770258,8866564,1.0,harbour_with_charging
194,10194,,,,5.44495146786188,51.8840096454633,8865631,0.0,intermediate_node
195,10195,,,,6.15399081919364,51.393199315149,22637863,1.0,harbour_with_charging
196,10196,,,,4.55697394702606,52.21927658174311,8866306,0.0,intermediate_node
197,10197,,,,4.63091677563805,51.968817755791896,8867538,0.0,harbour
198,10198,,,,3.70357253511421,51.4196409141243,8867785,0.0,intermediate_node
199,10199,,,,4.68376703851914,52.01465384912459,8865214,0.0,intermediate_node
200,10200,,,,3.99842122558673,51.4379745928668,8867824,1.0,harbour_with_charging
201,10201,,,,4.84430231489335,51.7140068827552,8866893,1.0,harbour_with_charging
202,10202,,,,5.9881911044898,51.2276607774638,8864825,0.0,intermediate_node
203,10203,,,,4.97882314759826,51.8352968915153,8863019,1.0,harbour_with_charging
204,10204,,,,4.43200716599724,51.8367377400882,8864737,0.0,intermediate_node
205,10205,,,,4.8917139746759,51.8193220656992,22638029,0.0,intermediate_node
206,10206,,,,5.0927173061095,53.29364954525371,8865605,1.0,harbour_with_charging
207,10207,,,,4.75285327174328,52.6327503636275,8861625,1.0,harbour_with_charging
208,10208,,,,4.62129045100853,51.8000010724038,8863665,0.0,intermediate_node
209,10209,,,,4.62256166016135,52.4660390669702,8861863,0.0,intermediate_node
210,10210,,,,5.85396538419482,51.8514420885143,22638327,1.0,harbour_with_charging
211,10211,,,,5.67606448241909,51.7923511698178,22638404,1.0,harbour_with_charging
212,10212,,,,4.30992074255024,51.8951877409715,8861158,0.0,intermediate_node
213,10213,,,,3.8197527075039,51.3468383239317,8862858,0.0,intermediate_node
214,10214,,,,3.81378139910084,51.3461192296812,8863105,0.0,intermediate_node
215,10215,,,,4.66917516502852,51.8293462000266,8866570,0.0,intermediate_node
216,10216,,,,5.32803330621957,53.1893910697146,8867600,0.0,intermediate_node
217,10217,,,,4.89820080178614,52.3835262832878,8863796,0.0,intermediate_node
218,10218,,,,4.41689035792607,51.9384485284842,8862292,0.0,intermediate_node
219,10219,,,,5.23961367252945,52.4033326724312,8864005,1.0,harbour_with_charging
220,10220,,,,5.022812284676,52.273137777905994,8864020,1.0,harbour_with_charging
221,10221,,,,4.48461951378218,51.9086329157688,8863710,0.0,intermediate_node
222,10222,,,,4.88453154031899,52.3883693277055,8865186,0.0,intermediate_node
223,10223,,,,4.36449230555151,51.89941686597749,8863206,1.0,harbour_with_charging
224,10224,,,,3.82464265412123,51.3188974436157,8867489,0.0,intermediate_node
225,10225,,,,4.5059597269462,51.9172710122671,8864009,0.0,intermediate_node
226,10226,,,,4.22900326078967,51.4557536382417,8861380,0.0,harbour
227,10227,,,,4.28441264524576,51.8846350350828,8863475,0.0,harbour
228,10228,,,,4.8123704317004,52.4217962974251,8863656,0.0,intermediate_node
229,10229,,,,6.92930573339279,53.3286858414547,8863614,1.0,harbour_with_charging
230,10230,,,,3.56661887447429,51.399037385967,8861528,1.0,harbour_with_charging
231,10231,,,,5.11162569451978,52.0390626242393,8866095,0.0,intermediate_node
232,10232,,,,5.05707622567515,51.7055940140206,8866627,0.0,harbour
233,10233,,,,5.52517017165206,52.5009152734823,8862690,0.0,intermediate_node
234,10234,,,,4.32003340516321,51.8944476699094,8861716,0.0,intermediate_node
235,10235,,,,5.775142252306009,52.5834567000378,8863596,0.0,intermediate_node
236,10236,,,,4.72158319425011,52.4335972736418,8862048,0.0,intermediate_node
237,10237,,,,4.67615568352576,51.8209032063936,8867986,0.0,intermediate_node
238,10238,,,,3.81618834770356,51.33733238371351,8863469,0.0,harbour
239,10239,,,,5.82699383612666,51.86579618022531,8861687,0.0,intermediate_node
240,10240,,,,4.46765810101952,51.9001420349988,8866388,0.0,intermediate_node
241,10241,,,,4.95232193672595,52.3819405187158,8864384,0.0,intermediate_node
242,10242,,,,4.89089505800375,52.39539337011001,8866747,0.0,intermediate_node
243,10243,,,,3.74325127446274,51.3672736035627,8863891,0.0,intermediate_node
244,10244,,,,4.58397495964232,52.4686244552245,8865817,0.0,intermediate_node
245,10245,,,,5.864535188829211,51.7581066626557,8865600,1.0,harbour_with_charging
246,10246,,,,3.70582361407519,51.451397395397,8864111,1.0,harbour_with_charging
247,10247,,,,6.8318458784622,53.4442740040268,8866297,1.0,harbour_with_charging
248,10248,,,,4.91036652710248,52.379547474675,8862592,0.0,intermediate_node
249,10249,,,,5.40242865495025,53.1774479247266,30986055,0.0,intermediate_node
250,10250,,,,3.8405717678279,51.2777826961686,8861462,1.0,harbour_with_charging
251,10251,,,,4.62358805960873,51.7918721005492,8867130,1.0,harbour_with_charging
252,10252,,,,5.0995495058177,51.571718686257405,8867740,0.0,harbour
253,10253,,,,4.00787503031835,51.4358415998424,8865869,0.0,intermediate_node
254,10254,,,,4.65993286745805,51.72123198673861,8861698,0.0,intermediate_node
255,10255,,,,5.54306835860465,51.7909078622557,8862570,0.0,harbour
256,10256,,,,5.69761918504667,50.8608301516827,8861305,0.0,harbour
257,10257,,,,4.61900202498856,51.8893707953575,8865140,0.0,intermediate_node
258,10258,,,,4.97261966269935,51.8346010321376,8867910,0.0,intermediate_node
259,10259,,,,5.89694167558212,51.1638894365466,8864319,0.0,intermediate_node
260,10260,,,,4.82572429167641,51.7115194464009,8863630,0.0,intermediate_node
261,10261,,,,4.55361693326974,51.9058337674908,8863742,0.0,intermediate_node
262,10262,,,,4.67451965975494,52.1190521005373,8863360,1.0,harbour_with_charging
263,10263,,,,5.963267287172269,51.682275139515205,8864553,0.0,intermediate_node
264,10264,,,,5.754529713418921,50.97366145196279,8867148,0.0,intermediate_node
265,10265,,,,5.05740387190961,52.3860458185384,8867515,0.0,intermediate_node
266,10266,,,,4.22453354901353,51.522179344142806,8867083,1.0,harbour_with_charging
267,10267,,,,4.50017260042379,51.9180994743076,8863306,1.0,harbour_with_charging
268,10268,,,,5.11302494377511,52.062875470946004,8866045,0.0,intermediate_node
269,10269,,,,4.96169022824475,51.82486071815,8864151,0.0,intermediate_node
270,10270,,,,4.83502014761203,51.7124743132615,8868359,0.0,intermediate_node
271,10271,,,,4.84059469180422,52.4181119618773,8863272,0.0,intermediate_node
272,10272,,,,5.91463391712555,51.1694740539079,8864929,0.0,intermediate_node
273,10273,,,,6.6263764698213405,52.367848885154196,8866512,0.0,harbour
274,10274,,,,4.78636523210859,52.94535786728719,8865644,0.0,intermediate_node
275,10275,,,,5.53647006750229,51.8163539576368,8860920,0.0,intermediate_node
276,10276,,,,5.33961919677562,51.9609432689424,8860631,0.0,intermediate_node
277,10277,,,,5.02145162493534,52.2782565774995,8864837,0.0,intermediate_node
278,10278,,,,3.81108329029798,51.3398853377852,8863755,0.0,intermediate_node
279,10279,,,,5.4611125386155495,51.8885880593153,8861996,0.0,intermediate_node
280,10280,,,,4.76915240845654,52.6217209668992,8861372,0.0,intermediate_node
281,10281,,,,5.98235304757937,51.2037573062341,8862448,1.0,harbour_with_charging
282,10282,,,,5.20980030209201,52.4422841957409,8864076,0.0,intermediate_node
283,10283,,,,4.57679013106882,51.9142292441604,8867374,0.0,intermediate_node
284,10284,,,,6.154592602000389,51.3937774485801,8860623,0.0,intermediate_node
285,10285,,,,5.75530421511335,50.973509149024,22638156,0.0,harbour
